Col,Row,Year,Date,CensusN
G,2,2,1/15/21,2.16
G,3,2,1/15/21,2.16
H,1,2,1/15/21,2.16
H,2,2,1/15/21,2.16
H,4,2,1/15/21,2.16
I,1,2,1/15/21,2.16
I,3,2,1/15/21,2.16
I,4,2,1/15/21,2.16
J,2,2,1/15/21,2.16
J,3,2,1/15/21,2.16
J,4,2,1/15/21,2.16
A,0,2,2/1/21,2.17
A,1,2,2/1/21,2.17
A,2,2,2/1/21,2.17
A,3,2,2/1/21,2.17
A,4,2,2/1/21,2.17
A,5,2,2/1/21,2.17
A,6,2,2/1/21,2.17
A,7,2,2/1/21,2.17
A,8,2,2/1/21,2.17
A,9,2,2/1/21,2.17
A,10,2,2/1/21,2.17
A,11,2,2/1/21,2.17
A,12,2,2/1/21,2.17
B,0,2,2/1/21,2.17
B,1,2,2/1/21,2.17
B,2,2,2/1/21,2.17
B,3,2,2/1/21,2.17
B,4,2,2/1/21,2.17
B,5,2,2/1/21,2.17
B,6,2,2/1/21,2.17
B,7,2,2/1/21,2.17
B,8,2,2/1/21,2.17
B,9,2,2/1/21,2.17
B,10,2,2/1/21,2.17
B,11,2,2/1/21,2.17
B,12,2,2/1/21,2.17
B,13,2,2/1/21,2.17
C,0,2,2/1/21,2.17
C,1,2,2/1/21,2.17
C,2,2,2/1/21,2.17
C,3,2,2/1/21,2.17
C,4,2,2/1/21,2.17
C,5,2,2/1/21,2.17
C,6,2,2/1/21,2.17
C,7,2,2/1/21,2.17
C,9,2,2/1/21,2.17
C,10,2,2/1/21,2.17
C,11,2,2/1/21,2.17
C,12,2,2/1/21,2.17
C,13,2,2/1/21,2.17
D,0,2,2/1/21,2.17
D,1,2,2/1/21,2.17
D,2,2,2/1/21,2.17
D,3,2,2/1/21,2.17
D,4,2,2/1/21,2.17
D,5,2,2/1/21,2.17
D,6,2,2/1/21,2.17
D,8,2,2/1/21,2.17
D,9,2,2/1/21,2.17
D,10,2,2/1/21,2.17
D,11,2,2/1/21,2.17
D,12,2,2/1/21,2.17
D,13,2,2/1/21,2.17
E,1,2,2/1/21,2.17
E,2,2,2/1/21,2.17
E,3,2,2/1/21,2.17
E,4,2,2/1/21,2.17
E,5,2,2/1/21,2.17
E,7,2,2/1/21,2.17
E,8,2,2/1/21,2.17
E,9,2,2/1/21,2.17
E,10,2,2/1/21,2.17
E,11,2,2/1/21,2.17
E,12,2,2/1/21,2.17
E,13,2,2/1/21,2.17
F,1,2,2/1/21,2.17
F,2,2,2/1/21,2.17
F,3,2,2/1/21,2.17
F,4,2,2/1/21,2.17
F,6,2,2/1/21,2.17
F,7,2,2/1/21,2.17
F,8,2,2/1/21,2.17
F,9,2,2/1/21,2.17
F,10,2,2/1/21,2.17
F,11,2,2/1/21,2.17
F,12,2,2/1/21,2.17
F,13,2,2/1/21,2.17
G,1,2,2/1/21,2.17
G,2,2,2/1/21,2.17
G,3,2,2/1/21,2.17
G,5,2,2/1/21,2.17
G,6,2,2/1/21,2.17
G,7,2,2/1/21,2.17
G,8,2,2/1/21,2.17
G,9,2,2/1/21,2.17
G,10,2,2/1/21,2.17
G,11,2,2/1/21,2.17
G,12,2,2/1/21,2.17
G,13,2,2/1/21,2.17
H,1,2,2/1/21,2.17
H,2,2,2/1/21,2.17
H,4,2,2/1/21,2.17
H,5,2,2/1/21,2.17
H,6,2,2/1/21,2.17
H,7,2,2/1/21,2.17
H,8,2,2/1/21,2.17
H,9,2,2/1/21,2.17
H,10,2,2/1/21,2.17
H,11,2,2/1/21,2.17
H,12,2,2/1/21,2.17
I,1,2,2/1/21,2.17
I,3,2,2/1/21,2.17
I,4,2,2/1/21,2.17
I,5,2,2/1/21,2.17
I,6,2,2/1/21,2.17
I,7,2,2/1/21,2.17
I,8,2,2/1/21,2.17
I,9,2,2/1/21,2.17
I,10,2,2/1/21,2.17
I,11,2,2/1/21,2.17
I,12,2,2/1/21,2.17
J,2,2,2/1/21,2.17
J,3,2,2/1/21,2.17
J,4,2,2/1/21,2.17
J,5,2,2/1/21,2.17
J,6,2,2/1/21,2.17
J,7,2,2/1/21,2.17
J,8,2,2/1/21,2.17
J,9,2,2/1/21,2.17
J,10,2,2/1/21,2.17
J,11,2,2/1/21,2.17
J,12,2,2/1/21,2.17
K,1,2,2/1/21,2.17
K,2,2,2/1/21,2.17
K,3,2,2/1/21,2.17
K,4,2,2/1/21,2.17
K,5,2,2/1/21,2.17
K,6,2,2/1/21,2.17
K,7,2,2/1/21,2.17
K,8,2,2/1/21,2.17
K,9,2,2/1/21,2.17
K,10,2,2/1/21,2.17
K,11,2,2/1/21,2.17
K,12,2,2/1/21,2.17
K,13,2,2/1/21,2.17
L,1,2,2/1/21,2.17
L,2,2,2/1/21,2.17
L,3,2,2/1/21,2.17
L,4,2,2/1/21,2.17
L,5,2,2/1/21,2.17
L,6,2,2/1/21,2.17
L,7,2,2/1/21,2.17
L,8,2,2/1/21,2.17
L,9,2,2/1/21,2.17
L,10,2,2/1/21,2.17
L,11,2,2/1/21,2.17
L,12,2,2/1/21,2.17
L,13,2,2/1/21,2.17
M,1,2,2/1/21,2.17
M,2,2,2/1/21,2.17
M,3,2,2/1/21,2.17
M,4,2,2/1/21,2.17
M,5,2,2/1/21,2.17
M,6,2,2/1/21,2.17
M,8,2,2/1/21,2.17
M,9,2,2/1/21,2.17
M,10,2,2/1/21,2.17
M,11,2,2/1/21,2.17
M,12,2,2/1/21,2.17
M,13,2,2/1/21,2.17
A,0,2,2/25/21,2.18
A,1,2,2/25/21,2.18
A,2,2,2/25/21,2.18
A,3,2,2/25/21,2.18
A,4,2,2/25/21,2.18
A,5,2,2/25/21,2.18
A,6,2,2/25/21,2.18
A,7,2,2/25/21,2.18
A,8,2,2/25/21,2.18
A,9,2,2/25/21,2.18
A,10,2,2/25/21,2.18
A,11,2,2/25/21,2.18
A,12,2,2/25/21,2.18
B,0,2,2/25/21,2.18
B,1,2,2/25/21,2.18
B,2,2,2/25/21,2.18
B,3,2,2/25/21,2.18
B,4,2,2/25/21,2.18
B,5,2,2/25/21,2.18
B,6,2,2/25/21,2.18
B,7,2,2/25/21,2.18
B,8,2,2/25/21,2.18
B,9,2,2/25/21,2.18
B,10,2,2/25/21,2.18
B,11,2,2/25/21,2.18
B,12,2,2/25/21,2.18
B,13,2,2/25/21,2.18
C,0,2,2/25/21,2.18
C,1,2,2/25/21,2.18
C,2,2,2/25/21,2.18
C,3,2,2/25/21,2.18
C,4,2,2/25/21,2.18
C,5,2,2/25/21,2.18
C,6,2,2/25/21,2.18
C,7,2,2/25/21,2.18
C,9,2,2/25/21,2.18
C,10,2,2/25/21,2.18
C,11,2,2/25/21,2.18
C,12,2,2/25/21,2.18
C,13,2,2/25/21,2.18
D,0,2,2/25/21,2.18
D,1,2,2/25/21,2.18
D,2,2,2/25/21,2.18
D,3,2,2/25/21,2.18
D,4,2,2/25/21,2.18
D,5,2,2/25/21,2.18
D,6,2,2/25/21,2.18
D,8,2,2/25/21,2.18
D,9,2,2/25/21,2.18
D,10,2,2/25/21,2.18
D,11,2,2/25/21,2.18
D,12,2,2/25/21,2.18
D,13,2,2/25/21,2.18
E,1,2,2/25/21,2.18
E,2,2,2/25/21,2.18
E,3,2,2/25/21,2.18
E,4,2,2/25/21,2.18
E,5,2,2/25/21,2.18
E,7,2,2/25/21,2.18
E,8,2,2/25/21,2.18
E,9,2,2/25/21,2.18
E,10,2,2/25/21,2.18
E,11,2,2/25/21,2.18
E,12,2,2/25/21,2.18
E,13,2,2/25/21,2.18
F,1,2,2/25/21,2.18
F,2,2,2/25/21,2.18
F,3,2,2/25/21,2.18
F,4,2,2/25/21,2.18
F,6,2,2/25/21,2.18
F,7,2,2/25/21,2.18
F,8,2,2/25/21,2.18
F,9,2,2/25/21,2.18
F,10,2,2/25/21,2.18
F,11,2,2/25/21,2.18
F,12,2,2/25/21,2.18
F,13,2,2/25/21,2.18
G,1,2,2/25/21,2.18
G,2,2,2/25/21,2.18
G,3,2,2/25/21,2.18
G,5,2,2/25/21,2.18
G,6,2,2/25/21,2.18
G,7,2,2/25/21,2.18
G,8,2,2/25/21,2.18
G,9,2,2/25/21,2.18
G,10,2,2/25/21,2.18
G,11,2,2/25/21,2.18
G,12,2,2/25/21,2.18
G,13,2,2/25/21,2.18
H,1,2,2/25/21,2.18
H,2,2,2/25/21,2.18
H,4,2,2/25/21,2.18
H,5,2,2/25/21,2.18
H,6,2,2/25/21,2.18
H,7,2,2/25/21,2.18
H,8,2,2/25/21,2.18
H,9,2,2/25/21,2.18
H,10,2,2/25/21,2.18
H,11,2,2/25/21,2.18
H,12,2,2/25/21,2.18
I,1,2,2/25/21,2.18
I,3,2,2/25/21,2.18
I,4,2,2/25/21,2.18
I,5,2,2/25/21,2.18
I,6,2,2/25/21,2.18
I,7,2,2/25/21,2.18
I,8,2,2/25/21,2.18
I,9,2,2/25/21,2.18
I,10,2,2/25/21,2.18
I,11,2,2/25/21,2.18
I,12,2,2/25/21,2.18
J,2,2,2/25/21,2.18
J,3,2,2/25/21,2.18
J,4,2,2/25/21,2.18
J,5,2,2/25/21,2.18
J,6,2,2/25/21,2.18
J,7,2,2/25/21,2.18
J,8,2,2/25/21,2.18
J,9,2,2/25/21,2.18
J,10,2,2/25/21,2.18
J,11,2,2/25/21,2.18
J,12,2,2/25/21,2.18
K,1,2,2/25/21,2.18
K,2,2,2/25/21,2.18
K,3,2,2/25/21,2.18
K,4,2,2/25/21,2.18
K,5,2,2/25/21,2.18
K,6,2,2/25/21,2.18
K,7,2,2/25/21,2.18
K,8,2,2/25/21,2.18
K,9,2,2/25/21,2.18
K,10,2,2/25/21,2.18
K,11,2,2/25/21,2.18
K,12,2,2/25/21,2.18
K,13,2,2/25/21,2.18
L,1,2,2/25/21,2.18
L,2,2,2/25/21,2.18
L,3,2,2/25/21,2.18
L,4,2,2/25/21,2.18
L,5,2,2/25/21,2.18
L,6,2,2/25/21,2.18
L,7,2,2/25/21,2.18
L,8,2,2/25/21,2.18
L,9,2,2/25/21,2.18
L,10,2,2/25/21,2.18
L,11,2,2/25/21,2.18
L,12,2,2/25/21,2.18
L,13,2,2/25/21,2.18
M,1,2,2/25/21,2.18
M,2,2,2/25/21,2.18
M,3,2,2/25/21,2.18
M,4,2,2/25/21,2.18
M,5,2,2/25/21,2.18
M,6,2,2/25/21,2.18
M,8,2,2/25/21,2.18
M,9,2,2/25/21,2.18
M,10,2,2/25/21,2.18
M,11,2,2/25/21,2.18
M,12,2,2/25/21,2.18
M,13,2,2/25/21,2.18
A,0,2,3/8/21,2.19
A,1,2,3/8/21,2.19
A,2,2,3/8/21,2.19
A,3,2,3/8/21,2.19
A,4,2,3/8/21,2.19
A,5,2,3/8/21,2.19
A,6,2,3/8/21,2.19
A,7,2,3/8/21,2.19
A,8,2,3/8/21,2.19
A,9,2,3/8/21,2.19
A,10,2,3/8/21,2.19
A,11,2,3/8/21,2.19
A,12,2,3/8/21,2.19
B,0,2,3/8/21,2.19
B,1,2,3/8/21,2.19
B,2,2,3/8/21,2.19
B,3,2,3/8/21,2.19
B,4,2,3/8/21,2.19
B,5,2,3/8/21,2.19
B,6,2,3/8/21,2.19
B,7,2,3/8/21,2.19
B,8,2,3/8/21,2.19
B,9,2,3/8/21,2.19
B,10,2,3/8/21,2.19
B,11,2,3/8/21,2.19
B,12,2,3/8/21,2.19
B,13,2,3/8/21,2.19
C,0,2,3/8/21,2.19
C,1,2,3/8/21,2.19
C,2,2,3/8/21,2.19
C,3,2,3/8/21,2.19
C,4,2,3/8/21,2.19
C,5,2,3/8/21,2.19
C,6,2,3/8/21,2.19
C,7,2,3/8/21,2.19
C,9,2,3/8/21,2.19
C,10,2,3/8/21,2.19
C,11,2,3/8/21,2.19
C,12,2,3/8/21,2.19
C,13,2,3/8/21,2.19
D,0,2,3/8/21,2.19
D,1,2,3/8/21,2.19
D,2,2,3/8/21,2.19
D,3,2,3/8/21,2.19
D,4,2,3/8/21,2.19
D,5,2,3/8/21,2.19
D,6,2,3/8/21,2.19
D,8,2,3/8/21,2.19
D,9,2,3/8/21,2.19
D,10,2,3/8/21,2.19
D,11,2,3/8/21,2.19
D,12,2,3/8/21,2.19
D,13,2,3/8/21,2.19
E,1,2,3/8/21,2.19
E,2,2,3/8/21,2.19
E,3,2,3/8/21,2.19
E,4,2,3/8/21,2.19
E,5,2,3/8/21,2.19
E,7,2,3/8/21,2.19
E,8,2,3/8/21,2.19
E,9,2,3/8/21,2.19
E,10,2,3/8/21,2.19
E,11,2,3/8/21,2.19
E,12,2,3/8/21,2.19
E,13,2,3/8/21,2.19
F,1,2,3/8/21,2.19
F,2,2,3/8/21,2.19
F,3,2,3/8/21,2.19
F,4,2,3/8/21,2.19
F,6,2,3/8/21,2.19
F,7,2,3/8/21,2.19
F,8,2,3/8/21,2.19
F,9,2,3/8/21,2.19
F,10,2,3/8/21,2.19
F,11,2,3/8/21,2.19
F,12,2,3/8/21,2.19
F,13,2,3/8/21,2.19
G,1,2,3/8/21,2.19
G,2,2,3/8/21,2.19
G,3,2,3/8/21,2.19
G,5,2,3/8/21,2.19
G,6,2,3/8/21,2.19
G,7,2,3/8/21,2.19
G,8,2,3/8/21,2.19
G,9,2,3/8/21,2.19
G,10,2,3/8/21,2.19
G,11,2,3/8/21,2.19
G,12,2,3/8/21,2.19
G,13,2,3/8/21,2.19
H,1,2,3/8/21,2.19
H,2,2,3/8/21,2.19
H,4,2,3/8/21,2.19
H,5,2,3/8/21,2.19
H,6,2,3/8/21,2.19
H,7,2,3/8/21,2.19
H,8,2,3/8/21,2.19
H,9,2,3/8/21,2.19
H,10,2,3/8/21,2.19
H,11,2,3/8/21,2.19
H,12,2,3/8/21,2.19
I,1,2,3/8/21,2.19
I,3,2,3/8/21,2.19
I,4,2,3/8/21,2.19
I,5,2,3/8/21,2.19
I,6,2,3/8/21,2.19
I,7,2,3/8/21,2.19
I,8,2,3/8/21,2.19
I,9,2,3/8/21,2.19
I,10,2,3/8/21,2.19
I,11,2,3/8/21,2.19
I,12,2,3/8/21,2.19
J,2,2,3/8/21,2.19
J,3,2,3/8/21,2.19
J,4,2,3/8/21,2.19
J,5,2,3/8/21,2.19
J,6,2,3/8/21,2.19
J,7,2,3/8/21,2.19
J,8,2,3/8/21,2.19
J,9,2,3/8/21,2.19
J,10,2,3/8/21,2.19
J,11,2,3/8/21,2.19
J,12,2,3/8/21,2.19
K,1,2,3/8/21,2.19
K,2,2,3/8/21,2.19
K,3,2,3/8/21,2.19
K,4,2,3/8/21,2.19
K,5,2,3/8/21,2.19
K,6,2,3/8/21,2.19
K,7,2,3/8/21,2.19
K,8,2,3/8/21,2.19
K,9,2,3/8/21,2.19
K,10,2,3/8/21,2.19
K,11,2,3/8/21,2.19
K,12,2,3/8/21,2.19
K,13,2,3/8/21,2.19
L,1,2,3/8/21,2.19
L,2,2,3/8/21,2.19
L,3,2,3/8/21,2.19
L,4,2,3/8/21,2.19
L,5,2,3/8/21,2.19
L,6,2,3/8/21,2.19
L,7,2,3/8/21,2.19
L,8,2,3/8/21,2.19
L,9,2,3/8/21,2.19
L,10,2,3/8/21,2.19
L,11,2,3/8/21,2.19
L,12,2,3/8/21,2.19
L,13,2,3/8/21,2.19
M,1,2,3/8/21,2.19
M,2,2,3/8/21,2.19
M,3,2,3/8/21,2.19
M,4,2,3/8/21,2.19
M,5,2,3/8/21,2.19
M,6,2,3/8/21,2.19
M,8,2,3/8/21,2.19
M,9,2,3/8/21,2.19
M,10,2,3/8/21,2.19
M,11,2,3/8/21,2.19
M,12,2,3/8/21,2.19
M,13,2,3/8/21,2.19
A,0,2,3/25/21,2.2
A,1,2,3/25/21,2.2
A,2,2,3/25/21,2.2
A,3,2,3/25/21,2.2
A,4,2,3/25/21,2.2
A,5,2,3/25/21,2.2
A,6,2,3/25/21,2.2
A,7,2,3/25/21,2.2
A,8,2,3/25/21,2.2
A,9,2,3/25/21,2.2
A,10,2,3/25/21,2.2
A,11,2,3/25/21,2.2
A,12,2,3/25/21,2.2
B,0,2,3/25/21,2.2
B,1,2,3/25/21,2.2
B,2,2,3/25/21,2.2
B,3,2,3/25/21,2.2
B,4,2,3/25/21,2.2
B,5,2,3/25/21,2.2
B,6,2,3/25/21,2.2
B,7,2,3/25/21,2.2
B,8,2,3/25/21,2.2
B,9,2,3/25/21,2.2
B,10,2,3/25/21,2.2
B,11,2,3/25/21,2.2
B,12,2,3/25/21,2.2
B,13,2,3/25/21,2.2
C,0,2,3/25/21,2.2
C,1,2,3/25/21,2.2
C,2,2,3/25/21,2.2
C,3,2,3/25/21,2.2
C,4,2,3/25/21,2.2
C,5,2,3/25/21,2.2
C,6,2,3/25/21,2.2
C,7,2,3/25/21,2.2
C,9,2,3/25/21,2.2
C,10,2,3/25/21,2.2
C,11,2,3/25/21,2.2
C,12,2,3/25/21,2.2
C,13,2,3/25/21,2.2
D,0,2,3/25/21,2.2
D,1,2,3/25/21,2.2
D,2,2,3/25/21,2.2
D,3,2,3/25/21,2.2
D,4,2,3/25/21,2.2
D,5,2,3/25/21,2.2
D,6,2,3/25/21,2.2
D,8,2,3/25/21,2.2
D,9,2,3/25/21,2.2
D,10,2,3/25/21,2.2
D,11,2,3/25/21,2.2
D,12,2,3/25/21,2.2
D,13,2,3/25/21,2.2
E,1,2,3/25/21,2.2
E,2,2,3/25/21,2.2
E,3,2,3/25/21,2.2
E,4,2,3/25/21,2.2
E,5,2,3/25/21,2.2
E,7,2,3/25/21,2.2
E,8,2,3/25/21,2.2
E,13,2,3/25/21,2.2
F,1,2,3/25/21,2.2
F,2,2,3/25/21,2.2
F,3,2,3/25/21,2.2
F,4,2,3/25/21,2.2
F,6,2,3/25/21,2.2
F,7,2,3/25/21,2.2
F,8,2,3/25/21,2.2
G,1,2,3/25/21,2.2
G,2,2,3/25/21,2.2
G,3,2,3/25/21,2.2
H,1,2,3/25/21,2.2
H,2,2,3/25/21,2.2
H,4,2,3/25/21,2.2
I,1,2,3/25/21,2.2
I,3,2,3/25/21,2.2
I,4,2,3/25/21,2.2
J,2,2,3/25/21,2.2
J,3,2,3/25/21,2.2
J,4,2,3/25/21,2.2
E,9,2,3/26/21,2.2
E,10,2,3/26/21,2.2
E,11,2,3/26/21,2.2
E,12,2,3/26/21,2.2
F,9,2,3/26/21,2.2
F,10,2,3/26/21,2.2
F,11,2,3/26/21,2.2
F,12,2,3/26/21,2.2
F,13,2,3/26/21,2.2
G,5,2,3/26/21,2.2
G,6,2,3/26/21,2.2
G,7,2,3/26/21,2.2
G,8,2,3/26/21,2.2
G,9,2,3/26/21,2.2
G,10,2,3/26/21,2.2
G,11,2,3/26/21,2.2
G,12,2,3/26/21,2.2
G,13,2,3/26/21,2.2
H,5,2,3/26/21,2.2
H,6,2,3/26/21,2.2
H,7,2,3/26/21,2.2
H,8,2,3/26/21,2.2
H,9,2,3/26/21,2.2
H,10,2,3/26/21,2.2
H,11,2,3/26/21,2.2
H,12,2,3/26/21,2.2
I,5,2,3/26/21,2.2
I,6,2,3/26/21,2.2
I,7,2,3/26/21,2.2
I,8,2,3/26/21,2.2
I,9,2,3/26/21,2.2
I,10,2,3/26/21,2.2
I,11,2,3/26/21,2.2
I,12,2,3/26/21,2.2
J,5,2,3/26/21,2.2
J,6,2,3/26/21,2.2
J,7,2,3/26/21,2.2
J,8,2,3/26/21,2.2
J,9,2,3/26/21,2.2
J,10,2,3/26/21,2.2
J,11,2,3/26/21,2.2
J,12,2,3/26/21,2.2
K,1,2,3/26/21,2.2
K,2,2,3/26/21,2.2
K,3,2,3/26/21,2.2
K,4,2,3/26/21,2.2
K,5,2,3/26/21,2.2
K,6,2,3/26/21,2.2
K,7,2,3/26/21,2.2
K,8,2,3/26/21,2.2
K,9,2,3/26/21,2.2
K,10,2,3/26/21,2.2
K,11,2,3/26/21,2.2
K,12,2,3/26/21,2.2
K,13,2,3/26/21,2.2
L,1,2,3/26/21,2.2
L,2,2,3/26/21,2.2
L,3,2,3/26/21,2.2
L,4,2,3/26/21,2.2
L,5,2,3/26/21,2.2
L,6,2,3/26/21,2.2
L,7,2,3/26/21,2.2
L,8,2,3/26/21,2.2
L,9,2,3/26/21,2.2
L,10,2,3/26/21,2.2
L,11,2,3/26/21,2.2
L,12,2,3/26/21,2.2
L,13,2,3/26/21,2.2
M,1,2,3/26/21,2.2
M,2,2,3/26/21,2.2
M,3,2,3/26/21,2.2
M,4,2,3/26/21,2.2
M,5,2,3/26/21,2.2
M,6,2,3/26/21,2.2
M,8,2,3/26/21,2.2
M,9,2,3/26/21,2.2
M,10,2,3/26/21,2.2
M,11,2,3/26/21,2.2
M,12,2,3/26/21,2.2
M,13,2,3/26/21,2.2
A,0,2,4/8/21,2.21
A,1,2,4/8/21,2.21
A,2,2,4/8/21,2.21
A,3,2,4/8/21,2.21
A,4,2,4/8/21,2.21
A,5,2,4/8/21,2.21
A,6,2,4/8/21,2.21
A,7,2,4/8/21,2.21
A,8,2,4/8/21,2.21
A,9,2,4/8/21,2.21
A,10,2,4/8/21,2.21
A,11,2,4/8/21,2.21
A,12,2,4/8/21,2.21
B,0,2,4/8/21,2.21
B,1,2,4/8/21,2.21
B,2,2,4/8/21,2.21
B,3,2,4/8/21,2.21
B,4,2,4/8/21,2.21
B,5,2,4/8/21,2.21
B,6,2,4/8/21,2.21
B,7,2,4/8/21,2.21
B,8,2,4/8/21,2.21
B,9,2,4/8/21,2.21
B,10,2,4/8/21,2.21
B,11,2,4/8/21,2.21
B,12,2,4/8/21,2.21
B,13,2,4/8/21,2.21
C,0,2,4/8/21,2.21
C,1,2,4/8/21,2.21
C,2,2,4/8/21,2.21
C,3,2,4/8/21,2.21
C,4,2,4/8/21,2.21
C,5,2,4/8/21,2.21
C,6,2,4/8/21,2.21
C,7,2,4/8/21,2.21
C,9,2,4/8/21,2.21
C,10,2,4/8/21,2.21
C,11,2,4/8/21,2.21
C,12,2,4/8/21,2.21
C,13,2,4/8/21,2.21
D,0,2,4/8/21,2.21
D,1,2,4/8/21,2.21
D,2,2,4/8/21,2.21
D,3,2,4/8/21,2.21
D,4,2,4/8/21,2.21
D,5,2,4/8/21,2.21
D,6,2,4/8/21,2.21
D,8,2,4/8/21,2.21
D,9,2,4/8/21,2.21
D,10,2,4/8/21,2.21
D,11,2,4/8/21,2.21
D,12,2,4/8/21,2.21
D,13,2,4/8/21,2.21
E,1,2,4/8/21,2.21
E,2,2,4/8/21,2.21
E,3,2,4/8/21,2.21
E,4,2,4/8/21,2.21
E,5,2,4/8/21,2.21
E,7,2,4/8/21,2.21
E,8,2,4/8/21,2.21
E,9,2,4/8/21,2.21
E,10,2,4/8/21,2.21
E,11,2,4/8/21,2.21
E,12,2,4/8/21,2.21
E,13,2,4/8/21,2.21
F,1,2,4/8/21,2.21
F,2,2,4/8/21,2.21
F,3,2,4/8/21,2.21
F,4,2,4/8/21,2.21
F,6,2,4/8/21,2.21
F,7,2,4/8/21,2.21
F,8,2,4/8/21,2.21
F,9,2,4/8/21,2.21
F,10,2,4/8/21,2.21
F,11,2,4/8/21,2.21
F,12,2,4/8/21,2.21
F,13,2,4/8/21,2.21
G,1,2,4/8/21,2.21
G,2,2,4/8/21,2.21
G,3,2,4/8/21,2.21
G,5,2,4/8/21,2.21
G,6,2,4/8/21,2.21
G,7,2,4/8/21,2.21
G,8,2,4/8/21,2.21
G,9,2,4/8/21,2.21
G,10,2,4/8/21,2.21
G,11,2,4/8/21,2.21
G,12,2,4/8/21,2.21
G,13,2,4/8/21,2.21
H,1,2,4/8/21,2.21
H,2,2,4/8/21,2.21
H,4,2,4/8/21,2.21
H,5,2,4/8/21,2.21
H,6,2,4/8/21,2.21
H,7,2,4/8/21,2.21
H,8,2,4/8/21,2.21
H,9,2,4/8/21,2.21
H,10,2,4/8/21,2.21
H,11,2,4/8/21,2.21
H,12,2,4/8/21,2.21
I,1,2,4/8/21,2.21
I,3,2,4/8/21,2.21
I,4,2,4/8/21,2.21
I,5,2,4/8/21,2.21
I,6,2,4/8/21,2.21
I,7,2,4/8/21,2.21
I,8,2,4/8/21,2.21
I,9,2,4/8/21,2.21
I,10,2,4/8/21,2.21
I,11,2,4/8/21,2.21
I,12,2,4/8/21,2.21
J,2,2,4/8/21,2.21
J,3,2,4/8/21,2.21
J,4,2,4/8/21,2.21
J,5,2,4/8/21,2.21
J,6,2,4/8/21,2.21
J,7,2,4/8/21,2.21
J,8,2,4/8/21,2.21
J,9,2,4/8/21,2.21
J,10,2,4/8/21,2.21
J,11,2,4/8/21,2.21
J,12,2,4/8/21,2.21
K,1,2,4/8/21,2.21
K,2,2,4/8/21,2.21
K,3,2,4/8/21,2.21
K,4,2,4/8/21,2.21
K,5,2,4/8/21,2.21
K,6,2,4/8/21,2.21
K,7,2,4/8/21,2.21
K,8,2,4/8/21,2.21
K,9,2,4/8/21,2.21
K,10,2,4/8/21,2.21
K,11,2,4/8/21,2.21
K,12,2,4/8/21,2.21
K,13,2,4/8/21,2.21
L,1,2,4/8/21,2.21
L,2,2,4/8/21,2.21
L,3,2,4/8/21,2.21
L,4,2,4/8/21,2.21
L,5,2,4/8/21,2.21
L,6,2,4/8/21,2.21
L,7,2,4/8/21,2.21
L,8,2,4/8/21,2.21
L,9,2,4/8/21,2.21
L,10,2,4/8/21,2.21
L,11,2,4/8/21,2.21
L,12,2,4/8/21,2.21
L,13,2,4/8/21,2.21
M,1,2,4/8/21,2.21
M,2,2,4/8/21,2.21
M,3,2,4/8/21,2.21
M,4,2,4/8/21,2.21
M,5,2,4/8/21,2.21
M,6,2,4/8/21,2.21
M,8,2,4/8/21,2.21
M,9,2,4/8/21,2.21
M,10,2,4/8/21,2.21
M,11,2,4/8/21,2.21
M,12,2,4/8/21,2.21
M,13,2,4/8/21,2.21
A,0,3,8/17/21,3.14
A,1,3,8/17/21,3.14
A,2,3,8/17/21,3.14
A,3,3,8/17/21,3.14
A,4,3,8/17/21,3.14
A,5,3,8/17/21,3.14
A,7,3,8/17/21,3.14
A,8,3,8/17/21,3.14
A,9,3,8/17/21,3.14
A,10,3,8/17/21,3.14
A,11,3,8/17/21,3.14
A,12,3,8/17/21,3.14
B,0,3,8/17/21,3.14
B,1,3,8/17/21,3.14
B,2,3,8/17/21,3.14
B,3,3,8/17/21,3.14
B,4,3,8/17/21,3.14
B,5,3,8/17/21,3.14
B,6,3,8/17/21,3.14
B,7,3,8/17/21,3.14
B,8,3,8/17/21,3.14
B,9,3,8/17/21,3.14
B,10,3,8/17/21,3.14
B,11,3,8/17/21,3.14
B,12,3,8/17/21,3.14
B,13,3,8/17/21,3.14
C,1,3,8/17/21,3.14
C,2,3,8/17/21,3.14
C,3,3,8/17/21,3.14
C,5,3,8/17/21,3.14
C,6,3,8/17/21,3.14
C,7,3,8/17/21,3.14
C,9,3,8/17/21,3.14
C,10,3,8/17/21,3.14
C,12,3,8/17/21,3.14
C,13,3,8/17/21,3.14
D,0,3,8/17/21,3.14
D,1,3,8/17/21,3.14
D,2,3,8/17/21,3.14
D,3,3,8/17/21,3.14
D,4,3,8/17/21,3.14
D,5,3,8/17/21,3.14
D,6,3,8/17/21,3.14
D,8,3,8/17/21,3.14
D,9,3,8/17/21,3.14
D,10,3,8/17/21,3.14
D,11,3,8/17/21,3.14
D,13,3,8/17/21,3.14
E,1,3,8/17/21,3.14
E,2,3,8/17/21,3.14
E,3,3,8/17/21,3.14
E,7,3,8/17/21,3.14
E,8,3,8/17/21,3.14
E,9,3,8/17/21,3.14
E,10,3,8/17/21,3.14
E,11,3,8/17/21,3.14
E,12,3,8/17/21,3.14
E,13,3,8/17/21,3.14
F,1,3,8/17/21,3.14
F,2,3,8/17/21,3.14
F,3,3,8/17/21,3.14
F,4,3,8/17/21,3.14
