Station,PopID,Block,Treatment,Year,Date,Month,Time,Data.SWC
4,Probe 5_L2,7,Litter,Year 3,6/20/21,June,12:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/20/21,June,16:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/20/21,June,20:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/21/21,June,0:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/21/21,June,4:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/21/21,June,8:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/21/21,June,12:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/21/21,June,16:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/21/21,June,20:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/21/21,June,0:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/21/21,June,4:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/21/21,June,8:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/21/21,June,12:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/21/21,June,16:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/21/21,June,20:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/21/21,June,0:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/21/21,June,4:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/21/21,June,8:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/21/21,June,12:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/21/21,June,16:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/21/21,June,20:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/22/21,June,0:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/22/21,June,4:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/22/21,June,8:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/22/21,June,12:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/22/21,June,16:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/22/21,June,20:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/22/21,June,0:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/22/21,June,4:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/22/21,June,8:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/22/21,June,12:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/22/21,June,16:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/22/21,June,20:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/22/21,June,0:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/22/21,June,4:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/22/21,June,8:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/22/21,June,12:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/22/21,June,16:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/22/21,June,20:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/23/21,June,0:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/23/21,June,4:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/23/21,June,8:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/23/21,June,12:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/23/21,June,16:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/23/21,June,20:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/23/21,June,0:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/23/21,June,4:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/23/21,June,8:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/23/21,June,12:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/23/21,June,16:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/23/21,June,20:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/23/21,June,0:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/23/21,June,4:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/23/21,June,8:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/23/21,June,12:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/23/21,June,16:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/23/21,June,20:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/24/21,June,0:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/24/21,June,4:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/24/21,June,8:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/24/21,June,12:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/24/21,June,16:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/24/21,June,20:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/24/21,June,0:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/24/21,June,4:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/24/21,June,8:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/24/21,June,12:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/24/21,June,16:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/24/21,June,20:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/24/21,June,0:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/24/21,June,4:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/24/21,June,8:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/24/21,June,12:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/24/21,June,16:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/24/21,June,20:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/25/21,June,0:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/25/21,June,4:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/25/21,June,8:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/25/21,June,12:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/25/21,June,16:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/25/21,June,20:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/25/21,June,0:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/25/21,June,4:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/25/21,June,8:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/25/21,June,12:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/25/21,June,16:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/25/21,June,20:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/25/21,June,0:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/25/21,June,4:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/25/21,June,8:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/25/21,June,12:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/25/21,June,16:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/25/21,June,20:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/26/21,June,0:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/26/21,June,4:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/26/21,June,8:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/26/21,June,12:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/26/21,June,16:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/26/21,June,20:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/26/21,June,0:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/26/21,June,4:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/26/21,June,8:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/26/21,June,12:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/26/21,June,16:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/26/21,June,20:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/26/21,June,0:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/26/21,June,4:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/26/21,June,8:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/26/21,June,12:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/26/21,June,16:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/26/21,June,20:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/27/21,June,0:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/27/21,June,4:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/27/21,June,8:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/27/21,June,12:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/27/21,June,16:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/27/21,June,20:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/27/21,June,0:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/27/21,June,4:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/27/21,June,8:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/27/21,June,12:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/27/21,June,16:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/27/21,June,20:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/27/21,June,0:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/27/21,June,4:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/27/21,June,8:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/27/21,June,12:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/27/21,June,16:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/27/21,June,20:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/28/21,June,0:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/28/21,June,4:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/28/21,June,8:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/28/21,June,12:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/28/21,June,16:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/28/21,June,20:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/28/21,June,0:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/28/21,June,4:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/28/21,June,8:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/28/21,June,12:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/28/21,June,16:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/28/21,June,20:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/28/21,June,0:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/28/21,June,4:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/28/21,June,8:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/28/21,June,12:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/28/21,June,16:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/28/21,June,20:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/29/21,June,0:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/29/21,June,4:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/29/21,June,8:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/29/21,June,12:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/29/21,June,16:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/29/21,June,20:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/29/21,June,0:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/29/21,June,4:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/29/21,June,8:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/29/21,June,12:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/29/21,June,16:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/29/21,June,20:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/29/21,June,0:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/29/21,June,4:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/29/21,June,8:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/29/21,June,12:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/29/21,June,16:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/29/21,June,20:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/30/21,June,0:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/30/21,June,4:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/30/21,June,8:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/30/21,June,12:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/30/21,June,16:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,6/30/21,June,20:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/30/21,June,0:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/30/21,June,4:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/30/21,June,8:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/30/21,June,12:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/30/21,June,16:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,6/30/21,June,20:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/30/21,June,0:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/30/21,June,4:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/30/21,June,8:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/30/21,June,12:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/30/21,June,16:00,NA
4,Probe 5_L2,7,Litter,Year 3,6/30/21,June,20:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/1/21,July,0:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/1/21,July,4:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/1/21,July,8:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/1/21,July,12:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/1/21,July,16:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/1/21,July,20:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/1/21,July,0:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/1/21,July,4:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/1/21,July,8:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/1/21,July,12:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/1/21,July,16:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/1/21,July,20:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/1/21,July,0:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/1/21,July,4:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/1/21,July,8:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/1/21,July,12:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/1/21,July,16:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/1/21,July,20:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/2/21,July,0:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/2/21,July,4:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/2/21,July,8:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/2/21,July,12:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/2/21,July,16:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/2/21,July,20:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/2/21,July,0:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/2/21,July,4:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/2/21,July,8:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/2/21,July,12:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/2/21,July,16:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/2/21,July,20:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/2/21,July,0:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/2/21,July,4:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/2/21,July,8:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/2/21,July,12:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/2/21,July,16:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/2/21,July,20:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/3/21,July,0:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/3/21,July,4:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/3/21,July,8:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/3/21,July,12:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/3/21,July,16:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/3/21,July,20:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/3/21,July,0:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/3/21,July,4:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/3/21,July,8:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/3/21,July,12:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/3/21,July,16:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/3/21,July,20:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/3/21,July,0:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/3/21,July,4:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/3/21,July,8:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/3/21,July,12:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/3/21,July,16:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/3/21,July,20:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/4/21,July,0:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/4/21,July,4:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/4/21,July,8:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/4/21,July,12:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/4/21,July,16:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/4/21,July,20:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/4/21,July,0:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/4/21,July,4:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/4/21,July,8:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/4/21,July,12:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/4/21,July,16:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/4/21,July,20:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/4/21,July,0:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/4/21,July,4:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/4/21,July,8:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/4/21,July,12:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/4/21,July,16:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/4/21,July,20:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/5/21,July,0:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/5/21,July,4:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/5/21,July,8:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/5/21,July,12:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/5/21,July,16:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/5/21,July,20:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/5/21,July,0:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/5/21,July,4:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/5/21,July,8:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/5/21,July,12:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/5/21,July,16:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/5/21,July,20:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/5/21,July,0:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/5/21,July,4:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/5/21,July,8:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/5/21,July,12:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/5/21,July,16:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/5/21,July,20:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/6/21,July,0:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/6/21,July,4:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/6/21,July,8:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/6/21,July,12:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/6/21,July,16:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/6/21,July,20:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/6/21,July,0:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/6/21,July,4:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/6/21,July,8:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/6/21,July,12:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/6/21,July,16:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/6/21,July,20:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/6/21,July,0:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/6/21,July,4:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/6/21,July,8:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/6/21,July,12:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/6/21,July,16:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/6/21,July,20:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/7/21,July,0:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/7/21,July,4:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/7/21,July,8:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/7/21,July,12:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/7/21,July,16:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/7/21,July,20:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/7/21,July,0:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/7/21,July,4:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/7/21,July,8:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/7/21,July,12:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/7/21,July,16:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/7/21,July,20:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/7/21,July,0:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/7/21,July,4:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/7/21,July,8:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/7/21,July,12:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/7/21,July,16:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/7/21,July,20:00,NA
1,Probe 2_G3,4,Litter,Year 3,7/8/21,July,16:00,NA
1,Probe 2_G3,4,Litter,Year 3,7/8/21,July,20:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/8/21,July,0:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/8/21,July,4:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/8/21,July,8:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/8/21,July,12:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/8/21,July,16:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/8/21,July,20:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/8/21,July,0:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/8/21,July,4:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/8/21,July,8:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/8/21,July,12:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/8/21,July,16:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/8/21,July,20:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/8/21,July,0:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/8/21,July,4:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/8/21,July,8:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/8/21,July,12:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/8/21,July,16:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/8/21,July,20:00,NA
1,Probe 2_G3,4,Litter,Year 3,7/9/21,July,0:00,NA
1,Probe 2_G3,4,Litter,Year 3,7/9/21,July,4:00,NA
1,Probe 2_G3,4,Litter,Year 3,7/9/21,July,8:00,NA
1,Probe 2_G3,4,Litter,Year 3,7/9/21,July,12:00,NA
1,Probe 2_G3,4,Litter,Year 3,7/9/21,July,16:00,NA
1,Probe 2_G3,4,Litter,Year 3,7/9/21,July,20:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/9/21,July,0:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/9/21,July,4:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/9/21,July,8:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/9/21,July,12:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/9/21,July,16:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/9/21,July,20:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/9/21,July,0:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/9/21,July,4:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/9/21,July,8:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/9/21,July,12:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/9/21,July,16:00,NA
4,Probe 2_L1,7,High Humidity,Year 3,7/9/21,July,20:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/9/21,July,0:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/9/21,July,4:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/9/21,July,8:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/9/21,July,12:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/9/21,July,16:00,NA
4,Probe 5_L2,7,Litter,Year 3,7/9/21,July,20:00,NA
1,Probe 2_G3,4,Litter,Year 3,7/10/21,July,0:00,NA
1,Probe 2_G3,4,Litter,Year 3,7/10/21,July,4:00,NA
1,Probe 2_G3,4,Litter,Year 3,7/10/21,July,8:00,NA
1,Probe 2_G3,4,Litter,Year 3,7/10/21,July,12:00,NA
1,Probe 2_G3,4,Litter,Year 3,7/10/21,July,16:00,NA
1,Probe 2_G3,4,Litter,Year 3,7/10/21,July,20:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/10/21,July,0:00,NA
3,Probe 3_ J7,5,High Humidity,Year 3,7/10/21,July,4:00,NA
