Block,Col,Row,RILSet,Dormancy,Envt,Ident,Year,Date,CensusN,SeedlingN.circle,RosetteN.circle,Bolting.circle,Flowering.circle,Fruiting.circle,mat.dead.circle,SeedlingN.OC,RosetteN.OC,Bolting.OC,Flowering.OC,Fruiting.OC,mat.dead.OC,TOTAL
8,L,12,UK x USA,Dormant,Control,8-TC_D_C,1,7/31/19,1.08,0,0,0,0,0,0,NA,0,0,0,0,0,0
8,L,12,UK x USA,Dormant,Control,8-TC_D_C,1,8/7/19,1.09,0,0,0,0,0,0,NA,0,0,0,0,0,0
8,L,12,UK x USA,Dormant,Control,8-TC_D_C,1,8/15/19,1.1,0,0,0,0,0,0,NA,0,0,0,0,0,0
8,L,12,UK x USA,Dormant,Control,8-TC_D_C,1,8/20/19,1.11,0,0,0,0,0,0,NA,0,0,0,0,0,0
8,L,12,UK x USA,Dormant,Control,8-TC_D_C,1,8/28/19,1.12,0,0,0,0,0,0,NA,0,0,0,0,0,0
8,L,12,UK x USA,Dormant,Control,8-TC_D_C,1,9/4/19,1.13,0,0,0,0,0,0,NA,0,0,0,0,0,0
8,L,12,UK x USA,Dormant,Control,8-TC_D_C,1,9/11/19,1.14,0,0,0,0,0,0,NA,0,0,0,0,0,0
8,L,12,UK x USA,Dormant,Control,8-TC_D_C,1,9/18/19,1.15,0,0,0,0,0,0,NA,0,0,0,0,0,0
8,L,12,UK x USA,Dormant,Control,8-TC_D_C,1,9/25/19,1.16,0,0,0,0,0,0,NA,0,0,0,0,0,0
8,L,12,UK x USA,Dormant,Control,8-TC_D_C,1,10/2/19,1.17,0,0,0,0,0,0,NA,0,0,0,0,0,0
8,L,12,UK x USA,Dormant,Control,8-TC_D_C,1,10/9/19,1.18,0,0,0,0,0,0,NA,0,0,0,0,0,0
8,L,12,UK x USA,Dormant,Control,8-TC_D_C,1,10/18/19,1.19,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0
8,L,12,UK x USA,Dormant,Control,8-TC_D_C,1,10/23/19,1.2,7,0,0,0,0,0,NA,NA,NA,NA,NA,0,7
8,L,12,UK x USA,Dormant,Control,8-TC_D_C,1,11/6/19,1.22,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0
8,L,12,UK x USA,Dormant,Control,8-TC_D_C,1,11/20/19,1.23,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0
8,L,12,UK x USA,Dormant,Control,8-TC_D_C,1,12/4/19,1.24,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0
8,L,12,UK x USA,Dormant,Control,8-TC_D_C,1,12/20/19,1.25,0,0,0,0,0,0,NA,1,0,0,0,0,1
8,L,12,UK x USA,Dormant,Control,8-TC_D_C,1,2/10/20,1.26,0,0,0,0,0,0,NA,NA,0,0,0,0,0
8,L,12,UK x USA,Dormant,Control,8-TC_D_C,1,3/2/20,1.27,0,0,0,0,0,0,NA,NA,0,0,2,0,2
8,L,12,UK x USA,Dormant,Control,8-TC_D_C,1,5/5/20,1.29,0,0,0,0,0,0,NA,0,0,0,0,1,1
8,L,12,UK x USA,Dormant,Control,8-TC_D_C,2,5/27/20,2.01,35,0,0,0,0,0,19,0,0,0,0,0,54
8,L,12,UK x USA,Dormant,Control,8-TC_D_C,2,6/4/20,2.02,117,0,0,0,0,0,145,0,0,0,0,0,262
8,L,12,UK x USA,Dormant,Control,8-TC_D_C,2,7/23/20,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0
8,L,12,UK x USA,Dormant,Control,8-TC_D_C,2,8/7/20,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0
8,L,12,UK x USA,Dormant,Control,8-TC_D_C,2,8/13/20,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0
8,L,12,UK x USA,Dormant,Control,8-TC_D_C,2,8/18/20,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0
8,L,12,UK x USA,Dormant,Control,8-TC_D_C,2,8/25/20,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0
8,L,12,UK x USA,Dormant,Control,8-TC_D_C,2,9/10/20,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0
8,L,12,UK x USA,Dormant,Control,8-TC_D_C,2,9/18/20,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0
8,L,12,UK x USA,Dormant,Control,8-TC_D_C,2,10/2/20,2.1,31,0,0,0,0,0,30,0,0,0,0,0,61
8,L,12,UK x USA,Dormant,Control,8-TC_D_C,2,10/19/20,2.11,8,0,0,0,0,0,10,0,0,0,0,0,18
8,L,12,UK x USA,Dormant,Control,8-TC_D_C,2,10/30/20,2.12,14,0,0,0,0,0,20,0,0,0,0,0,34
8,L,12,UK x USA,Dormant,Control,8-TC_D_C,2,11/13/20,2.13,0,0,0,0,0,0,2,0,0,0,0,0,2
8,L,12,UK x USA,Dormant,Control,8-TC_D_C,2,12/1/20,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0
8,L,12,UK x USA,Dormant,Control,8-TC_D_C,2,12/15/20,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0
8,L,12,UK x USA,Dormant,Control,8-TC_D_C,2,1/12/21,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0
8,L,12,UK x USA,Dormant,Control,8-TC_D_C,2,2/1/21,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0
8,L,12,UK x USA,Dormant,Control,8-TC_D_C,2,2/25/21,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0
8,L,12,UK x USA,Dormant,Control,8-TC_D_C,2,3/8/21,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0
8,L,12,UK x USA,Dormant,Control,8-TC_D_C,2,3/26/21,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0
8,L,12,UK x USA,Dormant,Control,8-TC_D_C,2,4/8/21,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0
8,L,12,UK x USA,Dormant,Control,8-TC_D_C,3,8/17/21,3.14,0,0,0,0,0,0,0,0,0,0,0,0,0
8,L,12,UK x USA,Dormant,Control,8-TC_D_C,3,8/25/21,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0
8,L,12,UK x USA,Dormant,Control,8-TC_D_C,3,9/2/21,3.16,0,0,0,0,0,0,0,0,0,0,0,0,0
8,L,12,UK x USA,Dormant,Control,8-TC_D_C,3,9/8/21,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0
8,L,12,UK x USA,Dormant,Control,8-TC_D_C,3,9/15/21,3.18,0,0,0,0,0,0,0,0,0,0,0,0,0
8,L,12,UK x USA,Dormant,Control,8-TC_D_C,3,9/22/21,3.19,0,0,0,0,0,0,0,0,0,0,0,0,0
8,L,12,UK x USA,Dormant,Control,8-TC_D_C,3,10/4/21,3.2,9,0,0,0,0,0,6,0,0,0,0,0,15
8,L,12,UK x USA,Dormant,Control,8-TC_D_C,3,10/16/21,3.21,2,6,0,0,0,0,1,6,0,0,0,0,15
8,L,12,UK x USA,Dormant,Control,8-TC_D_C,3,11/17/21,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0
8,L,12,UK x USA,Dormant,Control,8-TC_D_C,3,12/9/21,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,1,6/12/19,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,1,6/16/19,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,1,6/26/19,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,1,7/3/19,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,1,7/10/19,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,1,7/17/19,1.06,0,0,0,0,0,0,NA,0,0,0,0,0,0
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,1,7/24/19,1.07,0,0,0,0,0,0,NA,0,0,0,0,0,0
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,1,7/31/19,1.08,0,0,0,0,0,0,NA,0,0,0,0,0,0
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,1,8/7/19,1.09,0,0,0,0,0,0,NA,0,0,0,0,0,0
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,1,8/15/19,1.1,0,0,0,0,0,0,NA,0,0,0,0,0,0
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,1,8/20/19,1.11,0,0,0,0,0,0,NA,0,0,0,0,0,0
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,1,8/28/19,1.12,0,0,0,0,0,0,NA,0,0,0,0,0,0
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,1,9/4/19,1.13,0,0,0,0,0,0,NA,0,0,0,0,0,0
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,1,9/11/19,1.14,0,0,0,0,0,0,NA,0,0,0,0,0,0
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,1,9/18/19,1.15,0,0,0,0,0,0,NA,0,0,0,0,0,0
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,1,9/25/19,1.16,0,0,0,0,0,0,NA,0,0,0,0,0,0
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,1,10/2/19,1.17,0,0,0,0,0,0,NA,0,0,0,0,0,0
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,1,10/9/19,1.18,0,0,0,0,0,0,NA,0,0,0,0,0,0
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,1,10/18/19,1.19,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,1,10/23/19,1.2,22,0,0,0,0,0,NA,NA,NA,NA,NA,0,22
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,1,11/6/19,1.22,18,5,0,0,0,0,NA,NA,NA,NA,NA,0,23
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,1,11/20/19,1.23,1,0,0,0,0,0,NA,NA,NA,NA,NA,0,1
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,1,12/4/19,1.24,0,1,0,0,0,0,NA,NA,NA,NA,NA,0,1
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,1,12/20/19,1.25,0,2,0,0,0,0,NA,5,0,0,0,0,7
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,1,2/10/20,1.26,0,2,1,0,0,0,NA,NA,0,2,0,0,5
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,1,3/2/20,1.27,0,0,0,2,0,0,NA,NA,0,0,3,0,5
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,1,5/5/20,1.29,0,0,0,0,0,3,NA,0,0,0,0,4,7
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,2,5/27/20,2.01,0,0,0,0,0,0,3,0,0,0,0,0,3
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,2,6/4/20,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,2,7/23/20,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,2,8/7/20,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,2,8/13/20,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,2,8/18/20,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,2,8/25/20,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,2,9/10/20,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,2,9/18/20,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,2,10/2/20,2.1,17,0,0,0,0,0,40,0,0,0,0,0,57
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,2,10/19/20,2.11,15,0,0,0,0,0,20,0,0,0,0,0,35
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,2,10/30/20,2.12,6,0,0,0,0,0,5,0,0,0,0,0,11
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,2,11/13/20,2.13,4,0,0,0,0,0,20,0,0,0,0,0,24
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,2,12/1/20,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,2,12/15/20,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,2,1/12/21,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,2,2/1/21,2.17,0,1,0,0,0,0,0,0,0,0,0,0,1
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,2,2/25/21,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,2,3/8/21,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,2,3/26/21,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,2,4/8/21,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,3,8/17/21,3.14,0,0,0,0,0,0,0,0,0,0,0,0,0
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,3,8/25/21,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,3,9/2/21,3.16,0,0,0,0,0,0,0,0,0,0,0,0,0
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,3,9/8/21,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,3,9/15/21,3.18,0,0,0,0,0,0,0,0,0,0,0,0,0
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,3,9/22/21,3.19,0,0,0,0,0,0,0,0,0,0,0,0,0
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,3,10/4/21,3.2,12,0,0,0,0,0,52,0,0,0,0,0,64
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,3,10/16/21,3.21,41,3,0,0,0,0,103,24,0,0,0,0,171
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,3,11/17/21,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0
8,L,13,Germany x Tajikistan,Dormant,Control,8-BS_D_C,3,12/9/21,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,1,6/12/19,1.01,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,1,6/16/19,1.02,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,1,6/26/19,1.03,0,0,0,0,0,0,NA,0,0,0,0,0,0
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,1,7/3/19,1.04,0,0,0,0,0,0,NA,0,0,0,0,0,0
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,1,7/10/19,1.05,NA,0,0,0,0,0,NA,0,0,0,0,0,0
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,1,7/17/19,1.06,0,0,0,0,0,0,NA,0,0,0,0,0,0
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,1,7/24/19,1.07,0,0,0,0,0,0,NA,0,0,0,0,0,0
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,1,7/31/19,1.08,0,0,0,0,0,0,NA,0,0,0,0,0,0
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,1,8/7/19,1.09,0,0,0,0,0,0,NA,0,0,0,0,0,0
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,1,8/15/19,1.1,0,0,0,0,0,0,NA,0,0,0,0,0,0
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,1,8/20/19,1.11,0,0,0,0,0,0,NA,0,0,0,0,0,0
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,1,8/28/19,1.12,0,0,0,0,0,0,NA,0,0,0,0,0,0
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,1,9/4/19,1.13,0,0,0,0,0,0,NA,0,0,0,0,0,0
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,1,9/11/19,1.14,0,0,0,0,0,0,NA,0,0,0,0,0,0
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,1,9/18/19,1.15,0,0,0,0,0,0,NA,0,0,0,0,0,0
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,1,9/25/19,1.16,0,0,0,0,0,0,NA,0,0,0,0,0,0
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,1,10/2/19,1.17,0,0,0,0,0,0,NA,0,0,0,0,0,0
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,1,10/9/19,1.18,0,0,0,0,0,0,NA,0,0,0,0,0,0
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,1,10/18/19,1.19,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,1,10/23/19,1.2,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,1,11/6/19,1.22,1,2,0,0,0,0,NA,NA,NA,NA,NA,0,3
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,1,11/20/19,1.23,0,4,0,0,0,0,NA,NA,NA,NA,NA,0,4
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,1,12/4/19,1.24,0,4,0,0,0,0,NA,NA,NA,NA,NA,0,4
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,1,12/20/19,1.25,2,5,0,0,0,0,NA,15,0,0,0,0,22
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,1,2/10/20,1.26,0,8,0,0,0,0,NA,NA,1,0,1,0,10
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,1,3/2/20,1.27,0,6,3,0,0,0,NA,NA,3,1,2,0,15
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,1,5/5/20,1.29,0,0,0,0,0,10,NA,0,0,0,0,4,14
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,2,5/27/20,2.01,3,0,0,0,0,0,1,0,0,0,0,0,4
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,2,6/4/20,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,2,7/23/20,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,2,8/7/20,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,2,8/13/20,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,2,8/18/20,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,2,8/25/20,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,2,9/10/20,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,2,9/18/20,2.09,64,0,0,0,0,0,5,0,0,0,0,0,69
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,2,10/2/20,2.1,6,0,0,0,0,0,25,0,0,0,0,0,31
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,2,10/19/20,2.11,0,0,0,0,0,0,5,0,0,0,0,0,5
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,2,10/30/20,2.12,1,0,0,0,0,0,5,0,0,0,0,0,6
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,2,11/13/20,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,2,12/1/20,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,2,12/15/20,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,2,1/12/21,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,2,2/1/21,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,2,2/25/21,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,2,3/8/21,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,2,3/26/21,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,2,4/8/21,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,3,8/17/21,3.14,0,0,0,0,0,0,0,0,0,0,0,0,0
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,3,8/25/21,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,3,9/2/21,3.16,0,0,0,0,0,0,0,0,0,0,0,0,0
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,3,9/8/21,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,3,9/15/21,3.18,0,0,0,0,0,0,0,0,0,0,0,0,0
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,3,9/22/21,3.19,0,0,0,0,0,0,0,0,0,0,0,0,0
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,3,10/5/21,3.2,2,0,0,0,0,0,28,0,0,0,0,0,30
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,3,10/20/21,3.21,8,2,0,0,0,0,23,9,0,0,0,0,42
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,3,11/17/21,3.22,2,0,0,0,0,0,1,4,0,0,0,0,7
7,M,1,Italy x Sweden,Non-Dormant,Native Soil,7-IS-ND-Soil,3,12/15/21,3.23,0,0,0,0,0,0,0,1,0,0,0,0,0
7,M,2,Germany x Tajikistan,Dormant,Control,7-BS_D_C,1,6/12/19,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,M,2,Germany x Tajikistan,Dormant,Control,7-BS_D_C,1,6/16/19,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,M,2,Germany x Tajikistan,Dormant,Control,7-BS_D_C,1,6/26/19,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,M,2,Germany x Tajikistan,Dormant,Control,7-BS_D_C,1,7/3/19,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,M,2,Germany x Tajikistan,Dormant,Control,7-BS_D_C,1,7/10/19,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,M,2,Germany x Tajikistan,Dormant,Control,7-BS_D_C,1,7/17/19,1.06,0,0,0,0,0,0,NA,0,0,0,0,0,0
7,M,2,Germany x Tajikistan,Dormant,Control,7-BS_D_C,1,7/24/19,1.07,0,0,0,0,0,0,NA,0,0,0,0,0,0
7,M,2,Germany x Tajikistan,Dormant,Control,7-BS_D_C,1,7/31/19,1.08,0,0,0,0,0,0,NA,0,0,0,0,0,0
7,M,2,Germany x Tajikistan,Dormant,Control,7-BS_D_C,1,8/7/19,1.09,0,0,0,0,0,0,NA,0,0,0,0,0,0
7,M,2,Germany x Tajikistan,Dormant,Control,7-BS_D_C,1,8/15/19,1.1,0,0,0,0,0,0,NA,0,0,0,0,0,0
7,M,2,Germany x Tajikistan,Dormant,Control,7-BS_D_C,1,8/20/19,1.11,0,0,0,0,0,0,NA,0,0,0,0,0,0
7,M,2,Germany x Tajikistan,Dormant,Control,7-BS_D_C,1,8/28/19,1.12,0,0,0,0,0,0,NA,0,0,0,0,0,0
7,M,2,Germany x Tajikistan,Dormant,Control,7-BS_D_C,1,9/4/19,1.13,0,0,0,0,0,0,NA,0,0,0,0,0,0
7,M,2,Germany x Tajikistan,Dormant,Control,7-BS_D_C,1,9/11/19,1.14,0,0,0,0,0,0,NA,0,0,0,0,0,0
7,M,2,Germany x Tajikistan,Dormant,Control,7-BS_D_C,1,9/18/19,1.15,0,0,0,0,0,0,NA,0,0,0,0,0,0
7,M,2,Germany x Tajikistan,Dormant,Control,7-BS_D_C,1,9/25/19,1.16,0,0,0,0,0,0,NA,0,0,0,0,0,0
7,M,2,Germany x Tajikistan,Dormant,Control,7-BS_D_C,1,10/2/19,1.17,0,0,0,0,0,0,NA,0,0,0,0,0,0
7,M,2,Germany x Tajikistan,Dormant,Control,7-BS_D_C,1,10/9/19,1.18,0,0,0,0,0,0,NA,0,0,0,0,0,0
7,M,2,Germany x Tajikistan,Dormant,Control,7-BS_D_C,1,10/18/19,1.19,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0
