Block,PopId,RILSet,Dormancy,Envt,Ident,CensusN,Newsdls,Year,Date,JulianDate
8,K_11,Italy x Sweden,Mixed,High Humidity,8-IS_M_D,2.06,0,2,2020-08-18,231
8,K_11,Italy x Sweden,Mixed,High Humidity,8-IS_M_D,2.07,0,2,2020-08-25,238
8,K_11,Italy x Sweden,Mixed,High Humidity,8-IS_M_D,2.08,0,2,2020-09-10,254
8,K_11,Italy x Sweden,Mixed,High Humidity,8-IS_M_D,2.09,0,2,2020-09-18,262
8,K_11,Italy x Sweden,Mixed,High Humidity,8-IS_M_D,2.1,5,2,2020-10-02,276
8,K_11,Italy x Sweden,Mixed,High Humidity,8-IS_M_D,2.11,0,2,2020-10-19,293
8,K_11,Italy x Sweden,Mixed,High Humidity,8-IS_M_D,2.12,0,2,2020-10-30,304
8,K_11,Italy x Sweden,Mixed,High Humidity,8-IS_M_D,2.13,0,2,2020-11-13,318
8,K_11,Italy x Sweden,Mixed,High Humidity,8-IS_M_D,2.14,0,2,2020-12-01,336
8,K_11,Italy x Sweden,Mixed,High Humidity,8-IS_M_D,2.15,0,2,2020-12-15,350
8,K_11,Italy x Sweden,Mixed,High Humidity,8-IS_M_D,2.16,0,2,2021-01-12,12
8,K_11,Italy x Sweden,Mixed,High Humidity,8-IS_M_D,2.17,0,2,2021-02-01,32
8,K_11,Italy x Sweden,Mixed,High Humidity,8-IS_M_D,2.18,0,2,2021-02-25,56
8,K_11,Italy x Sweden,Mixed,High Humidity,8-IS_M_D,2.19,0,2,2021-03-08,67
8,K_11,Italy x Sweden,Mixed,High Humidity,8-IS_M_D,2.2,0,2,2021-03-26,85
8,K_11,Italy x Sweden,Mixed,High Humidity,8-IS_M_D,2.21,0,2,2021-04-08,98
8,K_11,Italy x Sweden,Mixed,High Humidity,8-IS_M_D,3.14,0,3,2021-08-17,229
8,K_11,Italy x Sweden,Mixed,High Humidity,8-IS_M_D,3.15,0,3,2021-08-25,237
8,K_11,Italy x Sweden,Mixed,High Humidity,8-IS_M_D,3.16,0,3,2021-09-02,245
8,K_11,Italy x Sweden,Mixed,High Humidity,8-IS_M_D,3.17,0,3,2021-09-08,251
8,K_11,Italy x Sweden,Mixed,High Humidity,8-IS_M_D,3.18,0,3,2021-09-15,258
8,K_11,Italy x Sweden,Mixed,High Humidity,8-IS_M_D,3.19,0,3,2021-09-22,265
8,K_11,Italy x Sweden,Mixed,High Humidity,8-IS_M_D,3.2,0,3,2021-10-04,277
8,K_11,Italy x Sweden,Mixed,High Humidity,8-IS_M_D,3.21,1,3,2021-10-16,289
8,K_11,Italy x Sweden,Mixed,High Humidity,8-IS_M_D,3.22,1,3,2021-11-17,321
8,K_11,Italy x Sweden,Mixed,High Humidity,8-IS_M_D,3.23,0,3,2021-12-09,343
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,1.01,1,1,2019-06-12,163
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,1.02,0,1,2019-06-16,167
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,1.03,0,1,2019-06-26,177
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,1.04,0,1,2019-07-03,184
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,1.05,NA,1,2019-07-10,191
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,1.06,NA,1,2019-07-17,198
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,1.07,0,1,2019-07-24,205
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,1.08,0,1,2019-07-31,212
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,1.09,0,1,2019-08-07,219
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,1.1,0,1,2019-08-15,227
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,1.11,0,1,2019-08-20,232
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,1.12,0,1,2019-08-28,240
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,1.13,0,1,2019-09-04,247
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,1.14,0,1,2019-09-11,254
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,1.15,0,1,2019-09-18,261
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,1.16,0,1,2019-09-25,268
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,1.17,0,1,2019-10-02,275
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,1.18,0,1,2019-10-09,282
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,1.19,0,1,2019-10-18,291
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,1.2,0,1,2019-10-23,296
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,1.22,0,1,2019-11-06,310
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,1.23,0,1,2019-11-20,324
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,1.24,0,1,2019-12-04,338
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,1.25,0,1,2019-12-20,354
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,1.26,0,1,2020-02-10,41
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,1.27,0,1,2020-03-02,62
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,1.29,0,1,2020-05-05,126
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,2.01,0,2,2020-05-27,148
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,2.02,0,2,2020-06-04,156
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,2.03,0,2,2020-07-23,205
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,2.04,0,2,2020-08-07,220
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,2.05,0,2,2020-08-13,226
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,2.06,0,2,2020-08-18,231
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,2.07,0,2,2020-08-25,238
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,2.08,0,2,2020-09-10,254
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,2.09,0,2,2020-09-18,262
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,2.1,13,2,2020-10-02,276
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,2.11,0,2,2020-10-19,293
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,2.12,0,2,2020-10-30,304
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,2.13,0,2,2020-11-13,318
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,2.14,0,2,2020-12-01,336
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,2.15,0,2,2020-12-15,350
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,2.16,0,2,2021-01-12,12
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,2.17,0,2,2021-02-01,32
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,2.18,0,2,2021-02-25,56
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,2.19,0,2,2021-03-08,67
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,2.2,0,2,2021-03-26,85
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,2.21,0,2,2021-04-08,98
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,3.14,0,3,2021-08-17,229
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,3.15,0,3,2021-08-25,237
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,3.16,0,3,2021-09-02,245
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,3.17,0,3,2021-09-08,251
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,3.18,0,3,2021-09-15,258
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,3.19,0,3,2021-09-22,265
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,3.2,3,3,2021-10-04,277
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,3.21,4,3,2021-10-16,289
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,3.22,0,3,2021-11-17,321
8,K_12,Italy x Sweden,Dormant,Litter,8-IS_D_F,3.23,0,3,2021-12-09,343
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,1.01,NA,1,2019-06-12,163
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,1.02,NA,1,2019-06-16,167
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,1.03,NA,1,2019-06-26,177
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,1.04,NA,1,2019-07-03,184
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,1.05,NA,1,2019-07-10,191
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,1.06,NA,1,2019-07-17,198
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,1.07,0,1,2019-07-24,205
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,1.08,0,1,2019-07-31,212
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,1.09,0,1,2019-08-07,219
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,1.1,0,1,2019-08-15,227
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,1.11,0,1,2019-08-20,232
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,1.12,0,1,2019-08-28,240
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,1.13,0,1,2019-09-04,247
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,1.14,0,1,2019-09-11,254
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,1.15,0,1,2019-09-18,261
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,1.16,0,1,2019-09-25,268
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,1.17,0,1,2019-10-02,275
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,1.18,0,1,2019-10-09,282
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,1.19,0,1,2019-10-18,291
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,1.2,3,1,2019-10-23,296
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,1.22,0,1,2019-11-06,310
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,1.23,0,1,2019-11-20,324
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,1.24,0,1,2019-12-04,338
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,1.25,0,1,2019-12-20,354
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,1.26,0,1,2020-02-10,41
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,1.27,0,1,2020-03-02,62
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,1.29,0,1,2020-05-05,126
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,2.01,0,2,2020-05-27,148
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,2.02,0,2,2020-06-04,156
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,2.03,0,2,2020-07-23,205
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,2.04,0,2,2020-08-07,220
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,2.05,0,2,2020-08-13,226
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,2.06,0,2,2020-08-18,231
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,2.07,0,2,2020-08-25,238
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,2.08,0,2,2020-09-10,254
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,2.09,0,2,2020-09-18,262
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,2.1,0,2,2020-10-02,276
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,2.11,0,2,2020-10-19,293
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,2.12,2,2,2020-10-30,304
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,2.13,0,2,2020-11-13,318
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,2.14,0,2,2020-12-01,336
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,2.15,0,2,2020-12-15,350
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,2.16,0,2,2021-01-12,12
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,2.17,0,2,2021-02-01,32
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,2.18,0,2,2021-02-25,56
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,2.19,0,2,2021-03-08,67
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,2.2,0,2,2021-03-26,85
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,2.21,0,2,2021-04-08,98
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,3.14,0,3,2021-08-17,229
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,3.15,0,3,2021-08-25,237
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,3.16,0,3,2021-09-02,245
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,3.17,0,3,2021-09-08,251
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,3.18,0,3,2021-09-15,258
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,3.19,0,3,2021-09-22,265
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,3.2,0,3,2021-10-04,277
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,3.21,0,3,2021-10-16,289
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,3.22,0,3,2021-11-17,321
8,K_13,Germany x Tajikistan,Mixed,Control,8-BS_M_C,3.23,0,3,2021-12-09,343
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,1.01,1,1,2019-06-12,163
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,1.02,0,1,2019-06-16,167
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,1.03,1,1,2019-06-26,177
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,1.04,0,1,2019-07-03,184
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,1.05,NA,1,2019-07-10,191
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,1.06,NA,1,2019-07-17,198
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,1.07,0,1,2019-07-24,205
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,1.08,0,1,2019-07-31,212
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,1.09,0,1,2019-08-07,219
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,1.1,0,1,2019-08-15,227
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,1.11,0,1,2019-08-20,232
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,1.12,0,1,2019-08-28,240
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,1.13,0,1,2019-09-04,247
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,1.14,0,1,2019-09-11,254
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,1.15,0,1,2019-09-18,261
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,1.16,0,1,2019-09-25,268
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,1.17,0,1,2019-10-02,275
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,1.18,0,1,2019-10-09,282
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,1.19,0,1,2019-10-18,291
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,1.2,3,1,2019-10-23,296
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,1.22,0,1,2019-11-06,310
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,1.23,0,1,2019-11-20,324
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,1.24,0,1,2019-12-04,338
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,1.25,0,1,2019-12-20,354
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,1.26,0,1,2020-02-10,41
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,1.27,0,1,2020-03-02,62
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,1.29,0,1,2020-05-05,126
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,2.01,80,2,2020-05-27,148
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,2.02,117,2,2020-06-04,156
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,2.03,0,2,2020-07-23,205
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,2.04,0,2,2020-08-07,220
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,2.05,0,2,2020-08-13,226
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,2.06,0,2,2020-08-18,231
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,2.07,0,2,2020-08-25,238
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,2.08,0,2,2020-09-10,254
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,2.09,0,2,2020-09-18,262
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,2.1,2,2,2020-10-02,276
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,2.11,13,2,2020-10-19,293
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,2.12,0,2,2020-10-30,304
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,2.13,0,2,2020-11-13,318
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,2.14,0,2,2020-12-01,336
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,2.15,0,2,2020-12-15,350
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,2.16,0,2,2021-01-12,12
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,2.17,0,2,2021-02-01,32
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,2.18,0,2,2021-02-25,56
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,2.19,0,2,2021-03-08,67
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,2.2,0,2,2021-03-26,85
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,2.21,0,2,2021-04-08,98
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,3.14,0,3,2021-08-17,229
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,3.15,0,3,2021-08-25,237
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,3.16,0,3,2021-09-02,245
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,3.17,0,3,2021-09-08,251
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,3.18,0,3,2021-09-15,258
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,3.19,0,3,2021-09-22,265
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,3.2,0,3,2021-10-05,278
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,3.21,4,3,2021-10-20,293
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,3.22,0,3,2021-11-17,321
7,L_1,Italy x Sweden,Dormant,High Humidity,7-IS_D_D,3.23,0,3,2021-12-15,349
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,1.01,1,1,2019-06-12,163
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,1.02,0,1,2019-06-16,167
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,1.03,0,1,2019-06-26,177
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,1.04,0,1,2019-07-03,184
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,1.05,NA,1,2019-07-10,191
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,1.06,NA,1,2019-07-17,198
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,1.07,0,1,2019-07-24,205
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,1.08,0,1,2019-07-31,212
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,1.09,0,1,2019-08-07,219
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,1.1,0,1,2019-08-15,227
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,1.11,0,1,2019-08-20,232
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,1.12,0,1,2019-08-28,240
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,1.13,0,1,2019-09-04,247
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,1.14,0,1,2019-09-11,254
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,1.15,0,1,2019-09-18,261
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,1.16,0,1,2019-09-25,268
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,1.17,0,1,2019-10-02,275
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,1.18,0,1,2019-10-09,282
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,1.19,0,1,2019-10-18,291
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,1.2,3,1,2019-10-23,296
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,1.22,0,1,2019-11-06,310
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,1.23,0,1,2019-11-20,324
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,1.24,0,1,2019-12-04,338
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,1.25,0,1,2019-12-20,354
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,1.26,0,1,2020-02-10,41
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,1.27,0,1,2020-03-02,62
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,1.29,0,1,2020-05-05,126
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,2.01,0,2,2020-05-27,148
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,2.02,0,2,2020-06-04,156
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,2.03,0,2,2020-07-23,205
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,2.04,0,2,2020-08-07,220
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,2.05,0,2,2020-08-13,226
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,2.06,0,2,2020-08-18,231
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,2.07,0,2,2020-08-25,238
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,2.08,0,2,2020-09-10,254
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,2.09,0,2,2020-09-18,262
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,2.1,28,2,2020-10-02,276
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,2.11,0,2,2020-10-19,293
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,2.12,0,2,2020-10-30,304
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,2.13,0,2,2020-11-13,318
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,2.14,0,2,2020-12-01,336
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,2.15,0,2,2020-12-15,350
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,2.16,0,2,2021-01-12,12
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,2.17,0,2,2021-02-01,32
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,2.18,0,2,2021-02-25,56
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,2.19,0,2,2021-03-08,67
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,2.2,0,2,2021-03-26,85
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,2.21,0,2,2021-04-08,98
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,3.14,0,3,2021-08-17,229
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,3.15,0,3,2021-08-25,237
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,3.16,0,3,2021-09-02,245
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,3.17,0,3,2021-09-08,251
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,3.18,0,3,2021-09-15,258
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,3.19,0,3,2021-09-22,265
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,3.2,7,3,2021-10-05,278
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,3.21,0,3,2021-10-20,293
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,3.22,0,3,2021-11-17,321
7,L_2,Italy x Sweden,Dormant,Litter,7-IS_D_F,3.23,0,3,2021-12-15,349
7,L_3,Italy x Sweden,Dormant,Native Soil,7-IS-D-Soil,1.01,0,1,2019-06-12,163
7,L_3,Italy x Sweden,Dormant,Native Soil,7-IS-D-Soil,1.02,0,1,2019-06-16,167
7,L_3,Italy x Sweden,Dormant,Native Soil,7-IS-D-Soil,1.03,0,1,2019-06-26,177
7,L_3,Italy x Sweden,Dormant,Native Soil,7-IS-D-Soil,1.04,0,1,2019-07-03,184
7,L_3,Italy x Sweden,Dormant,Native Soil,7-IS-D-Soil,1.05,NA,1,2019-07-10,191
7,L_3,Italy x Sweden,Dormant,Native Soil,7-IS-D-Soil,1.06,NA,1,2019-07-17,198
7,L_3,Italy x Sweden,Dormant,Native Soil,7-IS-D-Soil,1.07,0,1,2019-07-24,205
7,L_3,Italy x Sweden,Dormant,Native Soil,7-IS-D-Soil,1.08,0,1,2019-07-31,212
7,L_3,Italy x Sweden,Dormant,Native Soil,7-IS-D-Soil,1.09,0,1,2019-08-07,219
7,L_3,Italy x Sweden,Dormant,Native Soil,7-IS-D-Soil,1.1,0,1,2019-08-15,227
7,L_3,Italy x Sweden,Dormant,Native Soil,7-IS-D-Soil,1.11,0,1,2019-08-20,232
7,L_3,Italy x Sweden,Dormant,Native Soil,7-IS-D-Soil,1.12,0,1,2019-08-28,240
7,L_3,Italy x Sweden,Dormant,Native Soil,7-IS-D-Soil,1.13,0,1,2019-09-04,247
7,L_3,Italy x Sweden,Dormant,Native Soil,7-IS-D-Soil,1.14,0,1,2019-09-11,254
7,L_3,Italy x Sweden,Dormant,Native Soil,7-IS-D-Soil,1.15,0,1,2019-09-18,261
